Media_Abertura_Olhos
0.6562385043488075
0.6448752334788699
0.6716922408274628
0.7368285634235592
0.7064865183127469
0.6798714186593295
0.6629642131833814
0.6636768347487566
0.6713244905272051
0.6726861452476028
0.670703909373281
0.6467857310852587
0.6128867315499413
0.5545639847965316
0.5159246867494534
0.512439038836956
0.5208239764879641
0.5187758486512387
0.5132153882872748
0.5108183942937368
0.5106637368631055
0.537456812929737
0.566082451855827
0.5990031520201085
0.6486096724856157
0.6627337046810124
0.6619597469713111
0.654707056918227
0.6480384628662931
0.6425467006110053
0.6392316050197009
0.6359557810797738
0.6365671836186008
0.6345252711612357
0.6298467580866502
0.6313902708576746
0.6329562858256266
0.642244810005367
0.6417974084078314
0.6188605484059011
0.5941764142500788
0.5680759690223711
0.537878506677236
0.5070902240390749
0.4784052700106298
0.4493873292159284
0.420871653732081
0.3889401387587636
0.3602549295923133
0.3614512161507204
0.3890800549054169
0.4167250133644067
0.4478037162130414
0.4748805873893788
0.48078669149674813
0.48132951537616353
0.47907114736224493
0.48541129390132637
0.4885753263377659
0.4842627308844626
0.4609738149315926
0.43036599147240473
0.3972527504141965
0.3708543468683587
0.4032441740690141
0.4383249443882523
0.4823964687843841
0.5201422961080305
0.5629295419867015
0.6090273644927509
0.6186656339386316
0.6231529920853405
0.6272429700628839
0.6302460512291266
0.5912305249362272
0.5541631542074066
0.5127082044103446
0.47364608483617116
0.4342742760867391
0.4184098933494501
0.4330525538811819
0.4634481019318436
0.494283547283795
0.5284363743774951
0.5640251097084248
0.6014353361930913
0.6377987732782895
0.6693212071958481
0.7026079106280283
0.7054667215128345
0.7115720545619586
0.7157683911843149
0.7081428244616239
0.7070948230441614
0.7136430436726022
0.7172781251711635
0.7195986719912022
0.7247740196008124
0.7333239613386812
0.7441042645660279
0.7494118553642197
0.748890022652034
0.7609230027992858
0.764054677384713
0.7622948840059738
0.7609782994141991
0.7570370573840562
0.7551692068011908
0.7410194885082784
0.7294923156931078
0.7103104732720629
0.6839874119477398
0.6561189949552948
0.6258546572100758
0.6111932989536014
0.5967338171738445
0.5916123605818759
0.5727954302454424
0.560529226253904
0.5501644309227577
0.5504146489441343
0.558962915015758
0.5678134163826888
0.5742912232722837
0.5674418096602072
0.5551184069902356
0.543775903985019
0.536374310064294
0.5335536006521271
0.5317695066326208
0.5219325177818733
0.5062917961081421
0.48754402506650896
0.4759853926763373
0.45836994057524094
0.44929114339716236
0.4329657522524488
0.4267555173468104
0.42067203187207614
0.4088606686015203
0.40692030922782696
0.41393235160688446
0.42083335966494206
0.43030717744758673
0.44066956656455836
0.44686261190449683
0.44194541303371665
0.4557754984687828
0.4712346657196816
0.48978892323077194
0.5094713701975775
0.527853819519003
0.5472610323484017
0.563081632381667
0.5783831251259115
0.5965818669352534
0.6288992701487057
0.6409093367803507
0.6474534447141007
0.6511790209201765
0.6529147002174216
0.653221067201059
0.6554606364606348
0.6547111886338289
0.6542772454518477
0.6534911526150882
0.6525180948984386
0.6486567416062168
0.6380397269554252
0.632502568225787
0.6294703037747463
0.6297301968496128
0.6269222300317517
0.6279783742957059
0.6331738064405321
0.6372959601982597
0.6456774781122995
0.6545308188930982
0.6589951047001893
0.6295446252001133
0.619956200592154
0.6195537444974465
0.6233346260027378
